le,x,y,pol
8886,54,69,0
24381,61,62,1
17667,3,10,1
5649,17,44,0
9356,12,73,0
29428,116,101,1
17851,59,11,1
14290,82,111,0
3640,56,28,0
6006,118,46,0
21798,38,42,1
21696,64,41,1
29231,47,100,1
9592,120,74,0
25808,80,73,1
30706,114,111,1
17938,18,12,1
5261,13,41,0
3134,62,24,0
8060,124,62,0
28897,97,97,1
12908,108,100,0
17039,15,5,1
23077,37,52,1
3517,61,27,0
21760,0,42,1
11641,121,90,0
8332,12,65,0
13557,117,105,0
25889,33,74,1
6197,53,48,0
18306,2,15,1
28285,125,92,1
11488,96,89,0
28001,97,90,1
10035,51,78,0
21368,120,38,1
9706,106,75,0
14202,122,110,0
11074,66,86,0
13928,104,108,0
17671,7,10,1
24522,74,63,1
26064,80,75,1
25861,5,74,1
9223,7,72,0
17922,2,12,1
11071,63,86,0
30578,114,110,1
13688,120,106,0
24579,3,64,1
8521,73,66,0
25910,54,74,1
8709,5,68,0
28101,69,91,1
14332,124,111,0
12391,103,96,0
29803,107,104,1
2753,65,21,0
30326,118,108,1
10186,74,79,0
29754,58,104,1
12776,104,99,0
16872,104,3,1
19392,64,23,1
8960,0,70,0
12478,62,97,0
26689,65,80,1
5901,13,46,0
9437,93,73,0
8308,116,64,0
12785,113,99,0
5109,117,39,0
18824,8,19,1
14329,121,111,0
8973,13,70,0
28854,54,97,1
5176,56,40,0
9143,55,71,0
29675,107,103,1
17283,3,7,1
26617,121,79,1
20344,120,30,1
29937,113,105,1
30010,58,106,1
27581,61,87,1
9667,67,75,0
14056,104,109,0
25283,67,69,1
27635,115,87,1
7929,121,61,0
13757,61,107,0
26612,116,79,1
28852,52,97,1
30609,17,111,1
11254,118,87,0
17792,0,11,1
9346,2,73,0
28280,120,92,1
27332,68,85,1
27589,69,87,1
5878,118,45,0
11733,85,91,0
12401,113,96,0
9296,80,72,0
13111,55,102,0
23800,120,57,1
13413,101,104,0
6924,12,54,0
19905,65,27,1
8181,117,63,0
13550,110,105,0
25800,72,73,1
27827,51,89,1
11458,66,89,0
22063,47,44,1
13649,81,106,0
9187,99,71,0
24516,68,63,1
27841,65,89,1
7043,3,55,0
26345,105,77,1
25765,37,73,1
14129,49,110,0
5134,14,40,0
10552,56,82,0
27125,117,83,1
9781,53,76,0
30629,37,111,1
19388,60,23,1
13282,98,103,0
24506,58,63,1
13300,116,103,0
8949,117,69,0
18179,3,14,1
9205,117,71,0
10526,30,82,0
10037,53,78,0
8824,120,68,0
30271,63,108,1
17412,4,8,1
4544,64,35,0
4750,14,37,0
7456,32,58,0
21953,65,43,1
26747,123,80,1
28499,83,94,1
14095,15,110,0
28760,88,96,1
28282,122,92,1
12994,66,101,0
29436,124,101,1
8372,52,65,0
29628,60,103,1
8587,11,67,0
27258,122,84,1
13619,51,106,0
1083,59,8,0
25791,63,73,1
25148,60,68,1
6204,60,48,0
8838,6,69,0
13434,122,104,0
29692,124,103,1
28839,39,97,1
21159,39,37,1
12144,112,94,0
14162,82,110,0
22916,4,51,1
28719,47,96,1
9395,51,73,0
28419,3,94,1
23102,62,52,1
17805,13,11,1
28998,70,98,1
28933,5,98,1
27962,58,90,1
30508,44,110,1
27890,114,89,1
9104,16,71,0
27571,51,87,1
17541,5,9,1
8310,118,64,0
26917,37,82,1
4873,9,38,0
18707,19,18,1
12859,59,100,0
7942,6,62,0
25337,121,69,1
7687,7,60,0
18320,16,15,1
23928,120,58,1
14163,83,110,0
13373,61,104,0
6285,13,49,0
9530,58,74,0
8633,57,67,0
25378,34,70,1
7691,11,60,0
29804,108,104,1
27510,118,86,1
13432,120,104,0
23869,61,58,1
30075,123,106,1
26746,122,80,1
29173,117,99,1
28002,98,90,1
10760,8,84,0
5819,59,45,0
14200,120,110,0
7284,116,56,0
13505,65,105,0
29057,1,99,1
30011,59,106,1
28763,91,96,1
6689,33,52,0
28901,101,97,1
19329,1,23,1
24323,3,62,1
20476,124,31,1
8721,17,68,0
8254,62,64,0
21948,60,43,1
7821,13,61,0
9974,118,77,0
5436,60,42,0
10873,121,84,0
30208,0,108,1
2448,16,19,0
22440,40,47,1
25677,77,72,1
6069,53,47,0
5818,58,45,0
20155,59,29,1
28029,125,90,1
8443,123,65,0
30523,59,110,1
28888,88,97,1
26488,120,78,1
7223,55,56,0
9732,4,76,0
30444,108,109,1
7944,8,62,0
28705,33,96,1
30250,42,108,1
7988,52,62,0
10947,67,85,0
29180,124,99,1
12609,65,98,0
29032,104,98,1
13265,81,103,0
2320,16,18,0
8960,0,70,0
28115,83,91,1
22318,46,46,1
20224,0,30,1
21305,57,38,1
27000,120,82,1
18318,14,15,1
11030,22,86,0
24951,119,66,1
13145,89,102,0
30324,116,108,1
21039,47,36,1
6659,3,52,0
12388,100,96,0
24068,4,60,1
21497,121,39,1
21893,5,43,1
28641,97,95,1
5238,118,40,0
9174,86,71,0
17029,5,5,1
12400,112,96,0
9114,26,71,0
19271,71,22,1
12650,106,98,0
21950,62,43,1
5257,9,41,0
7873,65,61,0
2576,16,20,0
28920,120,97,1
4535,55,35,0
5518,14,43,0
29090,34,99,1
11714,66,91,0
17803,11,11,1
9162,74,71,0
10038,54,78,0
9339,123,72,0
29402,90,101,1
8827,123,68,0
10553,57,82,0
7871,63,61,0
7181,13,56,0
8223,31,64,0
9796,68,76,0
19228,28,22,1
22904,120,50,1
5274,26,41,0
9473,1,74,0
28601,57,95,1
12273,113,95,0
27684,36,88,1
11452,60,89,0
13489,49,105,0
21945,57,43,1
16660,20,2,1
11456,64,89,0
4487,7,35,0
29930,106,105,1
27900,124,89,1
2749,61,21,0
23157,117,52,1
29113,57,99,1
11513,121,89,0
20653,45,33,1
27386,122,85,1
7669,117,59,0
26688,64,80,1
28332,44,93,1
14161,81,110,0
24380,60,62,1
27623,103,87,1
29235,51,100,1
16705,65,2,1
17930,10,12,1
25404,60,70,1
20806,70,34,1
30187,107,107,1
8833,1,69,0
16744,104,2,1
4694,86,36,0
30132,52,107,1
26612,116,79,1
8836,4,69,0
22907,123,50,1
22590,62,48,1
17596,60,9,1
7948,12,62,0
9423,79,73,0
1856,64,14,0
26744,120,80,1
21372,124,38,1
12912,112,100,0
30009,57,106,1
17422,14,8,1
29558,118,102,1
27383,119,85,1
9664,64,75,0
7938,2,62,0
8839,7,69,0
12779,107,99,0
29177,121,99,1
22780,124,49,1
20652,44,33,1
7710,30,60,0
23368,72,54,1
6279,7,49,0
14189,109,110,0
24954,122,66,1
13120,64,102,0
11728,80,91,0
9158,70,71,0
11225,89,87,0
11864,88,92,0
20732,124,33,1
11004,124,85,0
9225,9,72,0
30651,59,111,1
28021,117,90,1
11627,107,90,0
11576,56,90,0
17799,7,11,1
25904,48,74,1
29015,87,98,1
190,62,1,0
18366,62,15,1
13936,112,108,0
29172,116,99,1
10106,122,78,0
1021,125,7,0
28410,122,93,1
9219,3,72,0
11878,102,92,0
8312,120,64,0
16647,7,2,1
9089,1,71,0
13562,122,105,0
26234,122,76,1
17283,3,7,1
17940,20,12,1
6724,68,52,0
26542,46,79,1
28531,115,94,1
12523,107,97,0
21924,36,43,1
24695,119,64,1
5949,61,46,0
29812,116,104,1
13046,118,101,0
27002,122,82,1
25653,53,72,1
29373,61,101,1
17414,6,8,1
30699,107,111,1
22200,56,45,1
12791,119,99,0
12521,105,97,0
29428,116,101,1
23735,55,57,1
11378,114,88,0
20156,60,29,1
30571,107,110,1
10037,53,78,0
29804,108,104,1
8971,11,70,0
29742,46,104,1
11841,65,92,0
7217,49,56,0
13233,49,103,0
22850,66,50,1
11001,121,85,0
9093,5,71,0
17665,1,10,1
12088,56,94,0
4726,118,36,0
23102,62,52,1
11442,50,89,0
17932,12,12,1
16704,64,2,1
9088,0,71,0
11459,67,89,0
27766,118,88,1
12800,0,100,0
24229,37,61,1
9612,12,75,0
10998,118,85,0
8960,0,70,0
13304,120,103,0
29488,48,102,1
18367,63,15,1
5878,118,45,0
5910,22,46,0
25822,94,73,1
9040,80,70,0
25210,122,68,1
28536,120,94,1
29048,120,98,1
10645,21,83,0
30386,50,109,1
1855,63,14,0
8322,2,65,0
30070,118,106,1
6262,118,48,0
27834,58,89,1
22520,120,47,1
10934,54,85,0
23160,120,52,1
6154,10,48,0
28729,57,96,1
24183,119,60,1
25404,60,70,1
5006,14,39,0
12225,65,95,0
25282,66,69,1
14201,121,110,0
11115,107,86,0
30323,115,108,1
14328,120,111,0
26234,122,76,1
11320,56,88,0
13506,66,105,0
5442,66,42,0
13144,88,102,0
10178,66,79,0
28552,8,95,1
26554,58,79,1
30328,120,108,1
22199,55,45,1
23552,0,56,1
8205,13,64,0
17672,8,10,1
14071,119,109,0
4854,118,37,0
27258,122,84,1
12266,106,95,0
17549,13,9,1
29235,51,100,1
11766,118,91,0
9736,8,76,0
27326,62,85,1
14327,119,111,0
9333,117,72,0
18664,104,17,1
26616,120,79,1
10046,62,78,0
7183,15,56,0
18313,9,15,1
7820,12,61,0
18370,66,15,1
29172,116,99,1
29171,115,99,1
21637,5,41,1
29681,113,103,1
18191,15,14,1
21368,120,38,1
16455,71,0,1
28793,121,96,1
5133,13,40,0
10097,113,78,0
22660,4,49,1
29475,35,102,1
28535,119,94,1
18314,10,15,1
18363,59,15,1
29984,32,106,1
23733,53,57,1
11638,118,90,0
13523,83,105,0
9841,113,76,0
17287,7,7,1
29812,116,104,1
27699,51,88,1
30571,107,110,1
16774,6,3,1
9530,58,74,0
29762,66,104,1
10846,94,84,0
24003,67,59,1
12573,29,98,0
26784,32,81,1
9699,99,75,0
30698,106,111,1
8967,7,70,0
4537,57,35,0
6335,63,49,0
6283,11,49,0
30699,107,111,1
10300,60,80,0
13376,64,104,0
17283,3,7,1
13009,81,101,0
12215,55,95,0
17599,63,9,1
29941,117,105,1
13497,57,105,0
17413,5,8,1
13621,53,106,0
27425,33,86,1
17159,7,6,1
6540,12,51,0
21062,70,36,1
27943,39,90,1
10116,4,79,0
23743,63,57,1
9490,18,74,0
25410,66,70,1
10435,67,81,0
17156,4,6,1
7696,16,60,0
24004,68,59,1
4792,56,37,0
10936,56,85,0
28347,59,93,1
7711,31,60,0
29947,123,105,1
27081,73,83,1
12906,106,100,0
28969,41,98,1
14161,81,110,0
9083,123,70,0
8854,22,69,0
24132,68,60,1
13755,59,107,0
12216,56,95,0
21310,62,38,1
14013,61,109,0
9653,53,75,0
9219,3,72,0
4541,61,35,0
28668,124,95,1
19713,1,26,1
29802,106,104,1
9160,72,71,0
8955,123,69,0
29371,59,101,1
1850,58,14,0
18648,88,17,1
10117,5,79,0
8963,3,70,0
29370,58,101,1
12662,118,98,0
5636,4,44,0
8095,31,63,0
194,66,1,0
27177,41,84,1
12391,103,96,0
8309,117,64,0
29691,123,103,1
25661,61,72,1
13361,49,104,0
28409,121,93,1
18320,16,15,1
27000,120,82,1
9877,21,77,0
29378,66,101,1
12317,29,96,0
10552,56,82,0
10932,52,85,0
22327,55,46,1
7362,66,57,0
11894,118,92,0
17543,7,9,1
10225,113,79,0
20678,70,33,1
9853,125,76,0
25803,75,73,1
6390,118,49,0
29427,115,101,1
7865,57,61,0
25151,63,68,1
26042,58,75,1
30060,108,106,1
29044,116,98,1
30480,16,110,1
7242,74,56,0
24766,62,65,1
29435,123,101,1
28660,116,95,1
30133,53,107,1
28087,55,91,1
198,70,1,0
2237,61,17,0
24055,119,59,1
13806,110,107,0
12910,110,100,0
24382,62,62,1
7234,66,56,0
10930,50,85,0
29877,53,105,1
8761,57,68,0
24757,53,65,1
23742,62,57,1
18658,98,17,1
28729,57,96,1
29373,61,101,1
11145,9,87,0
28480,64,94,1
11081,73,86,0
21054,62,36,1
8257,65,64,0
8704,0,68,0
10205,93,79,0
30058,106,106,1
21052,60,36,1
85,85,0,0
25946,90,74,1
7948,12,62,0
17399,119,7,1
13762,66,107,0
13141,85,102,0
9398,54,73,0
14200,120,110,0
8075,11,63,0
29866,42,105,1
30059,107,106,1
27447,55,86,1
30698,106,111,1
28276,116,92,1
13393,81,104,0
10040,56,78,0
27450,58,86,1
8584,8,67,0
8581,5,67,0
11969,65,93,0
19385,57,23,1
27729,81,88,1
5949,61,46,0
6069,53,47,0
7307,11,57,0
21702,70,41,1
24826,122,65,1
18364,60,15,1
17155,3,6,1
8116,52,63,0
27638,118,87,1
25766,38,73,1
16838,70,3,1
27635,115,87,1
9151,63,71,0
12724,52,99,0
30331,123,108,1
9025,65,70,0
30623,31,111,1
16962,66,4,1
28734,62,96,1
18371,67,15,1
22344,72,46,1
10293,53,80,0
10452,84,81,0
13077,21,102,0
13045,117,101,0
21504,0,40,1
27833,57,89,1
30570,106,110,1
10481,113,81,0
5438,62,42,0
29941,117,105,1
23163,123,52,1
26552,56,79,1
28340,52,93,1
3006,62,23,0
18366,62,15,1
28352,64,93,1
26675,51,80,1
26170,58,76,1
10743,119,83,0
17298,18,7,1
9561,89,74,0
13047,119,101,0
24227,35,61,1
17794,2,11,1
2110,62,16,0
24238,46,61,1
7744,64,60,0
9845,117,76,0
17544,8,9,1
25275,59,69,1
9669,69,75,0
11829,53,92,0
28857,57,97,1
24260,68,61,1
24870,38,66,1
30186,106,107,1
698,58,5,0
16898,2,4,1
17670,6,10,1
8701,125,67,0
28227,67,92,1
9758,30,76,0
8321,1,65,0
20475,123,31,1
8508,60,66,0
21283,35,38,1
23854,46,58,1
9302,86,72,0
29399,87,101,1
28421,5,94,1
17799,7,11,1
7438,14,58,0
29691,123,103,1
20157,61,29,1
11512,120,89,0
9152,64,71,0
27772,124,88,1
23870,62,58,1
18061,13,13,1
17536,0,9,1
26547,51,79,1
7738,58,60,0
30577,113,110,1
24441,121,62,1
25772,44,73,1
10998,118,85,0
9092,4,71,0
24362,42,62,1
9719,119,75,0
186,58,1,0
29329,17,101,1
17128,104,5,1
17789,125,10,1
13521,81,105,0
3643,59,28,0
23735,55,57,1
27112,104,83,1
192,64,1,0
11830,54,92,0
17981,61,12,1
28959,31,98,1
8886,54,69,0
26678,54,80,1
25381,37,70,1
12465,49,97,0
17933,13,12,1
29813,117,104,1
28474,58,94,1
9285,69,72,0
29947,123,105,1
12482,66,97,0
27691,43,88,1
26227,115,76,1
11186,50,87,0
11640,120,90,0
3648,64,28,0
8453,5,66,0
21012,20,36,1
12515,99,97,0
27764,116,88,1
29940,116,105,1
5176,56,40,0
5134,14,40,0
30213,5,108,1
17673,9,10,1
21418,42,39,1
27449,57,86,1
12021,117,93,0
9923,67,77,0
3982,14,31,0
30705,113,111,1
26939,59,82,1
6781,125,52,0
9611,11,75,0
30134,54,107,1
21944,56,43,1
21954,66,43,1
9216,0,72,0
24377,57,62,1
27255,119,84,1
8327,7,65,0
8461,13,66,0
30578,114,110,1
10935,55,85,0
23996,60,59,1
13559,119,105,0
22690,34,49,1
8208,16,64,0
28319,31,93,1
18361,57,15,1
13116,60,102,0
14032,80,109,0
22845,61,50,1
25660,60,72,1
5137,17,40,0
16633,121,1,1
23674,122,56,1
28342,54,93,1
18879,63,19,1
18660,100,17,1
962,66,7,0
20160,64,29,1
23177,9,53,1
12138,106,94,0
13394,82,104,0
24629,53,64,1
25526,54,71,1
6290,18,49,0
8256,64,64,0
13111,55,102,0
17858,66,11,1
17414,6,8,1
12785,113,99,0
23932,124,58,1
17285,5,7,1
14262,54,111,0
28466,50,94,1
14256,48,111,0
4662,54,36,0
26746,122,80,1
12609,65,98,0
10365,125,80,0
24004,68,59,1
11074,66,86,0
9013,53,70,0
18365,61,15,1
26872,120,81,1
26553,57,79,1
18114,66,13,1
12285,125,95,0
9472,0,74,0
17932,12,12,1
29887,63,105,1
10224,112,79,0
25027,67,67,1
16534,22,1,1
30443,107,109,1
30507,43,110,1
29675,107,103,1
29600,32,103,1
5389,13,42,0
28476,60,94,1
9922,66,77,0
17551,15,9,1
17550,14,9,1
29808,112,104,1
26156,44,76,1
17674,10,10,1
17677,13,10,1
23811,3,58,1
4500,20,35,0
8587,11,67,0
12273,113,95,0
9094,6,71,0
11842,66,92,0
10225,113,79,0
17675,11,10,1
8203,11,64,0
17533,125,8,1
14066,114,109,0
18370,66,15,1
28607,63,95,1
14327,119,111,0
14329,121,111,0
24766,62,65,1
11884,108,92,0
29172,116,99,1
6422,22,50,0
8895,63,69,0
27424,32,86,1
25664,64,72,1
11705,57,91,0
14326,118,111,0
22086,70,44,1
30260,52,108,1
11128,120,86,0
11836,60,92,0
23426,2,55,1
29223,39,100,1
30330,122,108,1
19712,0,26,1
448,64,3,0
11896,120,92,0
10290,50,80,0
18491,59,16,1
3343,15,26,0
12401,113,96,0
29428,116,101,1
23044,4,52,1
27694,46,88,1
13838,14,108,0
13041,113,101,0
26735,111,80,1
14144,64,110,0
6796,12,53,0
20161,65,29,1
30067,115,106,1
7953,17,62,0
13687,119,106,0
30135,55,107,1
2363,59,18,0
28535,119,94,1
22341,69,46,1
7179,11,56,0
12956,28,101,0
7836,28,61,0
30627,35,111,1
30059,107,106,1
14070,118,109,0
10946,66,85,0
13904,80,108,0
7231,63,56,0
11901,125,92,0
22575,47,48,1
29307,123,100,1
10101,117,78,0
12300,12,96,0
28901,101,97,1
29931,107,105,1
12481,65,97,0
8573,125,66,0
30084,4,107,1
28274,114,92,1
7293,125,56,0
23735,55,57,1
29371,59,101,1
20352,0,31,1
16655,15,2,1
10563,67,82,0
13423,111,104,0
9566,94,74,0
9566,94,74,0
8842,10,69,0
18579,19,17,1
13143,87,102,0
13806,110,107,0
9653,53,75,0
23157,117,52,1
26689,65,80,1
29372,60,101,1
17090,66,5,1
8255,63,64,0
9611,11,75,0
5944,56,46,0
234,106,1,0
30134,54,107,1
4544,64,35,0
6332,60,49,0
29165,109,99,1
29681,113,103,1
24768,64,65,1
8841,9,69,0
28025,121,90,1
6334,62,49,0
7819,11,61,0
21055,63,36,1
29176,120,99,1
10106,122,78,0
9207,119,71,0
27832,56,89,1
26791,39,81,1
29608,40,103,1
13966,14,109,0
11058,50,86,0
26612,116,79,1
13549,109,105,0
28090,58,91,1
22849,65,50,1
28402,114,93,1
10224,112,79,0
5737,105,44,0
17935,15,12,1
13011,83,101,0
14145,65,110,0
22850,66,50,1
7626,74,59,0
8187,123,63,0
28951,23,98,1
29160,104,99,1
29304,120,100,1
26616,120,79,1
19678,94,25,1
7226,58,56,0
28473,57,94,1
24112,48,60,1
9017,57,70,0
120,120,0,0
27395,3,86,1
4418,66,34,0
17675,11,10,1
25660,60,72,1
25660,60,72,1
13145,89,102,0
16384,0,0,1
17396,116,7,1
187,59,1,0
16488,104,0,1
29346,34,101,1
17804,12,11,1
13110,54,102,0
23869,61,58,1
1850,58,14,0
21054,62,36,1
28653,109,95,1
12472,56,97,0
26786,34,81,1
11727,79,91,0
9426,82,73,0
28341,53,93,1
20248,24,30,1
8829,125,68,0
24757,53,65,1
8454,6,66,0
24770,66,65,1
17673,9,10,1
28857,57,97,1
9304,88,72,0
28148,116,91,1
19458,2,24,1
18879,63,19,1
27245,109,84,1
17545,9,9,1
30069,117,106,1
13176,120,102,0
12872,72,100,0
11512,120,89,0
7232,64,56,0
9849,121,76,0
27456,64,86,1
18361,57,15,1
23458,34,55,1
12468,52,97,0
29941,117,105,1
9165,77,71,0
11188,52,87,0
3334,6,26,0
28775,103,96,1
12097,65,94,0
29091,35,99,1
14032,80,109,0
3257,57,25,0
27376,112,85,1
26043,59,75,1
12993,65,101,0
28535,119,94,1
7430,6,58,0
11826,50,92,0
13321,9,104,0
17527,119,8,1
10364,124,80,0
16702,62,2,1
30648,56,111,1
17931,11,12,1
10552,56,82,0
18499,67,16,1
28761,89,96,1
18501,69,16,1
30521,57,110,1
4366,14,34,0
9593,121,74,0
30531,67,110,1
12465,49,97,0
7872,64,61,0
8827,123,68,0
4546,66,35,0
28276,116,92,1
28353,65,93,1
27308,44,85,1
6583,55,51,0
23083,43,52,1
20155,59,29,1
30314,106,108,1
16744,104,2,1
8986,26,70,0
9923,67,77,0
17475,67,8,1
10865,113,84,0
29728,32,104,1
17533,125,8,1
9981,125,77,0
10474,106,81,0
22846,62,50,1
29988,36,106,1
20166,70,29,1
24254,62,61,1
13393,81,104,0
25524,52,71,1
13488,48,105,0
13488,48,105,0
23744,64,57,1
29486,46,102,1
18061,13,13,1
8000,64,62,0
11202,66,87,0
30589,125,110,1
30372,36,109,1
11711,63,91,0
28083,51,91,1
5006,14,39,0
14062,110,109,0
24634,58,64,1
10943,63,85,0
9712,112,75,0
11191,55,87,0
18192,16,14,1
17291,11,7,1
5133,13,40,0
20920,56,35,1
13047,119,101,0
18066,18,13,1
17933,13,12,1
9963,107,77,0
8711,7,68,0
11742,94,91,0
16884,116,3,1
25804,76,73,1
9351,7,73,0
6518,118,50,0
12790,118,99,0
14316,108,111,0
13935,111,108,0
16651,11,2,1
10101,117,78,0
19514,58,24,1
29868,44,105,1
4407,55,34,0
12209,49,95,0
9588,116,74,0
10377,9,81,0
5690,58,44,0
9924,68,77,0
8001,65,62,0
10461,93,81,0
17920,0,12,1
13616,48,106,0
9476,4,74,0
30588,124,110,1
29299,115,100,1
30257,49,108,1
16633,121,1,1
12734,62,99,0
26922,42,82,1
29930,106,105,1
18064,16,13,1
13945,121,108,0
16827,59,3,1
10553,57,82,0
17545,9,9,1
17165,13,6,1
12478,62,97,0
17160,8,6,1
16903,7,4,1
8123,59,63,0
7691,11,60,0
8707,3,68,0
24132,68,60,1
3513,57,27,0
29808,112,104,1
22946,34,51,1
23990,54,59,1
9663,63,75,0
6838,54,53,0
8842,10,69,0
12910,110,100,0
10940,60,85,0
10046,62,78,0
9745,17,76,0
10845,93,84,0
30202,122,107,1
9666,66,75,0
1145,121,8,0
4800,64,37,0
24377,57,62,1
29241,57,100,1
28467,51,94,1
30133,53,107,1
29178,122,99,1
30698,106,111,1
9968,112,77,0
13678,110,106,0
20807,71,34,1
13304,120,103,0
29865,41,105,1
13904,80,108,0
1854,62,14,0
13489,49,105,0
9224,8,72,0
12143,111,94,0
25209,121,68,1
12393,105,96,0
27897,121,89,1
23991,55,59,1
12748,76,99,0
30132,52,107,1
8075,11,63,0
4412,60,34,0
1263,111,9,0
17723,59,10,1
25863,7,74,1
30641,49,111,1
7925,117,61,0
30314,106,108,1
16772,4,3,1
24994,34,67,1
30119,39,107,1
30266,58,108,1
6797,13,53,0
26099,115,75,1
21632,0,41,1
198,70,1,0
8507,59,66,0
10428,60,81,0
8119,55,63,0
13781,85,107,0
11698,50,91,0
6978,66,54,0
12918,118,100,0
26222,110,76,1
8377,57,65,0
13008,80,101,0
21055,63,36,1
28723,51,96,1
7436,12,58,0
22570,42,48,1
28153,121,91,1
12662,118,98,0
28146,114,91,1
12271,111,95,0
26619,123,79,1
11833,57,92,0
29481,41,102,1
28791,119,96,1
8833,1,69,0
28020,116,90,1
27054,46,83,1
13181,125,102,0
17527,119,8,1
28535,119,94,1
13889,65,108,0
7046,6,55,0
7231,63,56,0
26101,117,75,1
18422,118,15,1
10997,117,85,0
26164,52,76,1
9463,119,73,0
5699,67,44,0
10802,50,84,0
8715,11,68,0
10869,117,84,0
7228,60,56,0
30325,117,108,1
26235,123,76,1
24756,52,65,1
12138,106,94,0
17783,119,10,1
14032,80,109,0
27734,86,88,1
5652,20,44,0
28520,104,94,1
12022,118,93,0
28667,123,95,1
27385,121,85,1
10034,50,78,0
29881,57,105,1
11896,120,92,0
25718,118,72,1
4415,63,34,0
9207,119,71,0
29233,49,100,1
26923,43,82,1
17413,5,8,1
5308,60,41,0
23597,45,56,1
23105,65,52,1
17475,67,8,1
25531,59,71,1
17672,8,10,1
961,65,7,0
12656,112,98,0
23290,122,53,1
8708,4,68,0
12514,98,97,0
2503,71,19,0
12726,54,99,0
25947,91,74,1
13264,80,103,0
27445,53,86,1
12593,49,98,0
1263,111,9,0
27252,116,84,1
17412,4,8,1
26040,56,75,1
16775,7,3,1
22913,1,51,1
17930,10,12,1
17802,10,11,1
9603,3,75,0
25768,40,73,1
13232,48,103,0
968,72,7,0
29854,30,105,1
27449,57,86,1
12083,51,94,0
30569,105,110,1
8755,51,68,0
28279,119,92,1
8437,117,65,0
24441,121,62,1
4494,14,35,0
27066,58,83,1
30570,106,110,1
712,72,5,0
26991,111,82,1
29270,86,100,1
9840,112,76,0
25259,43,69,1
7820,12,61,0
29684,116,103,1
13838,14,108,0
28355,67,93,1
30366,30,109,1
1531,123,11,0
6646,118,51,0
23212,44,53,1
23288,120,53,1
18191,15,14,1
29014,86,98,1
30441,105,109,1
9031,71,70,0
17020,124,4,1
954,58,7,0
26423,55,78,1
2104,56,16,0
13503,63,105,0
17932,12,12,1
26422,54,78,1
23672,120,56,1
24569,121,63,1
28346,58,93,1
29361,49,101,1
7691,11,60,0
16522,10,1,1
27076,68,83,1
9912,56,77,0
2362,58,18,0
9791,63,76,0
8835,3,69,0
26406,38,78,1
30203,123,107,1
6197,53,48,0
17159,7,6,1
22144,0,45,1
8586,10,67,0
7931,123,61,0
14188,108,110,0
11840,64,92,0
17405,125,7,1
6924,12,54,0
8963,3,70,0
7610,58,59,0
28537,121,94,1
23349,53,54,1
7232,64,56,0
8440,120,65,0
13399,87,104,0
9166,78,71,0
9465,121,73,0
9467,123,73,0
9331,115,72,0
1852,60,14,0
9731,3,76,0
1471,63,11,0
27423,31,86,1
17675,11,10,1
363,107,2,0
8570,122,66,0
30137,57,107,1
9018,58,70,0
10748,124,83,0
30327,119,108,1
13295,111,103,0
7572,20,59,0
29939,115,105,1
29757,61,104,1
24951,119,66,1
22456,56,47,1
12594,50,98,0
23365,69,54,1
30351,15,109,1
1465,57,11,0
13874,50,108,0
28916,116,97,1
9027,67,70,0
29238,54,100,1
2040,120,15,0
27641,121,87,1
29144,88,99,1
5281,33,41,0
18371,67,15,1
25397,53,70,1
25274,58,69,1
17606,70,9,1
10485,117,81,0
8309,117,64,0
30352,16,109,1
9969,113,77,0
19575,119,24,1
13595,27,106,0
4407,55,34,0
10741,117,83,0
6200,56,48,0
24635,59,64,1
570,58,4,0
17533,125,8,1
17548,12,9,1
8706,2,68,0
11504,112,89,0
18576,16,17,1
27899,123,89,1
16892,124,3,1
28903,103,97,1
17212,60,6,1
14287,79,111,0
28537,121,94,1
28424,8,94,1
17527,119,8,1
24374,54,62,1
9977,121,77,0
6663,7,52,0
17154,2,6,1
13340,28,104,0
28758,86,96,1
12401,113,96,0
726,86,5,0
9968,112,77,0
11638,118,90,0
8841,9,69,0
25526,54,71,1
8833,1,69,0
29946,122,105,1
30001,49,106,1
13148,92,102,0
10612,116,82,0
27450,58,86,1
8595,19,67,0
7482,58,58,0
23596,44,56,1
366,110,2,0
6648,120,51,0
17285,5,7,1
17664,0,10,1
9426,82,73,0
17466,58,8,1
27865,89,89,1
1343,63,10,0
30458,122,109,1
12246,86,95,0
6919,7,54,0
12978,50,101,0
27252,116,84,1
9204,116,71,0
5303,55,41,0
7817,9,61,0
188,60,1,0
22211,67,45,1
25333,117,69,1
16744,104,2,1
14016,64,109,0
24055,119,59,1
12789,117,99,0
25767,39,73,1
29014,86,98,1
21819,59,42,1
20162,66,29,1
8460,12,66,0
12727,55,99,0
29734,38,104,1
19318,118,22,1
21057,65,36,1
20352,0,31,1
29015,87,98,1
8499,51,66,0
11805,29,92,0
507,123,3,0
13627,59,106,0
21815,55,42,1
29811,115,104,1
30648,56,111,1
828,60,6,0
13894,70,108,0
17512,104,8,1
28900,100,97,1
8377,57,65,0
30184,104,107,1
18422,118,15,1
24194,2,61,1
20025,57,28,1
10937,57,85,0
9527,55,74,0
10004,20,78,0
8510,62,66,0
16778,10,3,1
18373,69,15,1
17925,5,12,1
17277,125,6,1
10252,12,80,0
4416,64,34,0
14272,64,111,0
752,112,5,0
23876,68,58,1
13041,113,101,0
27477,85,86,1
8583,7,67,0
12352,64,96,0
8580,4,67,0
9019,59,70,0
13402,90,104,0
