le,x,y,pol
23110,70,52,1
23630,78,56,1
12794,122,99,0
21868,108,42,1
22008,120,43,1
23128,88,52,1
22607,79,48,1
18767,79,18,1
22380,108,46,1
24506,58,63,1
23116,76,52,1
23416,120,54,1
12921,121,100,0
22369,97,46,1
13546,106,105,0
21736,104,41,1
22236,92,45,1
24058,122,59,1
24122,58,60,1
22253,109,45,1
13163,107,102,0
13759,63,107,0
22616,88,48,1
14021,69,109,0
21740,108,41,1
22496,96,47,1
22862,78,50,1
24502,54,63,1
24274,82,61,1
21612,108,40,1
21352,104,38,1
23252,84,53,1
21737,105,41,1
13269,85,103,0
29107,51,99,1
11500,108,89,0
23164,124,52,1
23131,91,52,1
12922,122,100,0
24385,65,62,1
23632,80,56,1
22864,80,50,1
11516,124,89,0
23002,90,51,1
13517,77,105,0
12769,97,99,0
13171,115,102,0
21619,115,40,1
25189,101,68,1
22617,89,48,1
12531,115,97,0
23756,76,57,1
23380,84,54,1
22373,101,46,1
23501,77,55,1
21992,104,43,1
22354,82,46,1
29114,58,99,1
24057,121,59,1
21750,118,41,1
23001,89,51,1
23750,70,57,1
14158,78,110,0
23629,77,56,1
24250,58,61,1
13653,85,106,0
23102,62,52,1
24756,52,65,1
21739,107,41,1
23737,57,57,1
13248,64,103,0
13899,75,108,0
13795,99,107,0
24377,57,62,1
23748,68,57,1
13900,76,108,0
21995,107,43,1
23986,50,59,1
23418,122,54,1
13906,82,108,0
23618,66,56,1
27087,79,83,1
23232,64,53,1
23740,60,57,1
23260,92,53,1
23869,61,58,1
13039,111,101,0
22003,115,43,1
23272,104,53,1
22615,87,48,1
22120,104,44,1
22967,55,51,1
12538,122,97,0
28257,97,92,1
22367,95,46,1
23340,44,54,1
23543,119,55,1
14159,79,110,0
23998,62,59,1
24117,53,60,1
22220,76,45,1
22220,76,45,1
22119,103,44,1
22873,89,50,1
12154,122,94,0
24781,77,65,1
22502,102,47,1
22611,83,48,1
14045,93,109,0
23875,67,58,1
20988,124,35,1
22877,93,50,1
23481,57,55,1
22224,80,45,1
22716,60,49,1
28892,92,97,1
21238,118,37,1
23254,86,53,1
11388,124,88,0
21747,115,41,1
28887,87,97,1
23928,120,58,1
24138,74,60,1
23607,55,56,1
23489,65,55,1
21868,108,42,1
29883,59,105,1
21493,117,39,1
24399,79,62,1
21746,114,41,1
22987,75,51,1
22218,74,45,1
22363,91,46,1
22118,102,44,1
13646,78,106,0
13044,116,101,0
23246,78,53,1
22626,98,48,1
23240,72,53,1
21485,109,39,1
23544,120,55,1
22879,95,50,1
22250,106,45,1
24042,106,59,1
13047,119,101,0
28507,91,94,1
24512,64,63,1
24251,59,61,1
23803,123,57,1
22093,77,44,1
22629,101,48,1
24883,51,66,1
23364,68,54,1
24058,122,59,1
23608,56,56,1
24885,53,66,1
24889,57,66,1
13173,117,102,0
23876,68,58,1
21483,107,39,1
23105,65,52,1
13796,100,107,0
23419,123,54,1
22375,103,46,1
23120,80,52,1
21363,115,38,1
22859,75,50,1
13270,86,103,0
6262,118,48,0
24527,79,63,1
13649,81,106,0
24245,53,61,1
22244,100,45,1
25012,52,67,1
22880,96,50,1
12767,95,99,0
29626,58,103,1
13904,80,108,0
13425,113,104,0
23163,123,52,1
5494,118,42,0
23801,121,57,1
23280,112,53,1
23632,80,56,1
14029,77,109,0
23996,60,59,1
22121,105,44,1
24765,61,65,1
12537,121,97,0
23378,82,54,1
21734,102,41,1
21603,99,40,1
21737,105,41,1
20691,83,33,1
23616,64,56,1
22373,101,46,1
23727,47,57,1
13509,69,105,0
21361,113,38,1
22256,112,45,1
22216,72,45,1
21227,107,37,1
13168,112,102,0
23995,59,59,1
21372,124,38,1
23617,65,56,1
23931,123,58,1
23750,70,57,1
23503,79,55,1
21995,107,43,1
21733,101,41,1
13766,70,107,0
22998,86,51,1
21371,123,38,1
22872,88,50,1
22606,78,48,1
24375,55,62,1
24887,55,66,1
24634,58,64,1
22003,115,43,1
20556,76,32,1
25140,52,68,1
22909,125,50,1
12276,116,95,0
23125,85,52,1
13909,85,108,0
21611,107,40,1
24770,66,65,1
22367,95,46,1
22359,87,46,1
13150,94,102,0
23243,75,53,1
24762,58,65,1
23737,57,57,1
21354,106,38,1
12668,124,98,0
13672,104,106,0
22906,122,50,1
29874,50,105,1
22882,98,50,1
23385,89,54,1
21870,110,42,1
22358,86,46,1
30517,53,110,1
22993,81,51,1
23997,61,59,1
13043,115,101,0
22123,107,44,1
22119,103,44,1
24258,66,61,1
13171,115,102,0
23512,88,55,1
21584,80,40,1
13895,71,108,0
23107,67,52,1
21996,108,43,1
22377,105,46,1
13784,88,107,0
24507,59,63,1
13907,83,108,0
21971,83,43,1
21877,117,42,1
24766,62,65,1
13046,118,101,0
23999,63,59,1
23375,79,54,1
22508,108,47,1
22623,95,48,1
22239,95,45,1
14277,69,111,0
22369,97,46,1
23630,78,56,1
22612,84,48,1
24252,60,61,1
12278,118,95,0
12922,122,100,0
22758,102,49,1
21982,94,43,1
22250,106,45,1
23871,63,58,1
23753,73,57,1
24010,74,59,1
22125,109,44,1
23671,119,56,1
23751,71,57,1
24652,76,64,1
24272,80,61,1
22595,67,48,1
22884,100,50,1
22629,101,48,1
13520,80,105,0
22756,100,49,1
23242,74,53,1
22237,93,45,1
14156,76,110,0
6390,118,49,0
23249,81,53,1
23481,57,55,1
24004,68,59,1
22886,102,50,1
23164,124,52,1
24264,72,61,1
14153,73,110,0
12533,117,97,0
22354,82,46,1
23123,83,52,1
12404,116,96,0
24440,120,62,1
22491,91,47,1
13510,70,105,0
25521,49,71,1
14026,74,109,0
23544,120,55,1
14019,67,109,0
23355,59,54,1
22244,100,45,1
21860,100,42,1
24184,120,60,1
23112,72,52,1
22341,69,46,1
13049,121,101,0
22371,99,46,1
13044,116,101,0
21875,115,42,1
22863,79,50,1
23994,58,59,1
24516,68,63,1
13166,110,102,0
23362,66,54,1
24385,65,62,1
28355,67,93,1
24508,60,63,1
13899,75,108,0
12154,122,94,0
19676,92,25,1
22493,93,47,1
21614,110,40,1
23262,94,53,1
24315,123,61,1
14146,66,110,0
21612,108,40,1
25651,51,72,1
24057,121,59,1
22748,92,49,1
13052,124,101,0
21597,93,40,1
24503,55,63,1
23130,90,52,1
23738,58,57,1
23379,83,54,1
24887,55,66,1
29498,58,102,1
23129,89,52,1
13266,82,103,0
23250,82,53,1
23253,85,53,1
24756,52,65,1
22866,82,50,1
24681,105,64,1
25015,55,67,1
13518,78,105,0
22635,107,48,1
13675,107,106,0
13037,109,101,0
23617,65,56,1
24405,85,62,1
12157,125,94,0
14172,92,110,0
21615,111,40,1
14302,94,111,0
13517,77,105,0
24514,66,63,1
23003,91,51,1
13645,77,106,0
22985,73,51,1
22993,81,51,1
22853,69,50,1
22240,96,45,1
29114,58,99,1
25138,50,68,1
29627,59,103,1
23802,122,57,1
9907,51,77,0
21848,88,42,1
14168,88,110,0
21728,96,41,1
22119,103,44,1
4092,124,31,0
13799,103,107,0
22997,85,51,1
13296,112,103,0
24123,59,60,1
22497,97,47,1
13778,82,107,0
23138,98,52,1
23510,86,55,1
23122,82,52,1
22635,107,48,1
24028,92,59,1
24656,80,64,1
23116,76,52,1
24376,56,62,1
24166,102,60,1
24246,54,61,1
22250,106,45,1
13174,118,102,0
21115,123,36,1
22362,90,46,1
24140,76,60,1
23289,121,53,1
23798,118,57,1
24265,73,61,1
23610,58,56,1
23493,69,55,1
22884,100,50,1
23131,91,52,1
23751,71,57,1
14293,85,111,0
25523,51,71,1
23609,57,56,1
25266,50,69,1
13141,85,102,0
23926,118,58,1
21962,74,43,1
24396,76,62,1
24389,69,62,1
23387,91,54,1
14164,84,110,0
14271,63,111,0
23260,92,53,1
21356,108,38,1
29539,99,102,1
23123,83,52,1
23252,84,53,1
24184,120,60,1
23007,95,51,1
13304,120,103,0
23746,66,57,1
28472,56,94,1
13144,88,102,0
23884,76,58,1
21993,105,43,1
24264,72,61,1
24757,53,65,1
25012,52,67,1
12924,124,100,0
22969,57,51,1
20177,81,29,1
23492,68,55,1
24115,51,60,1
23759,79,57,1
13907,83,108,0
21986,98,43,1
13775,79,107,0
21999,111,43,1
24138,74,60,1
4093,125,31,0
23632,80,56,1
21693,61,41,1
14288,80,111,0
24134,70,60,1
22855,71,50,1
24385,65,62,1
24280,88,61,1
23009,97,51,1
24007,71,59,1
13774,78,107,0
22903,119,50,1
24660,84,64,1
22894,110,50,1
24296,104,61,1
21873,113,42,1
24248,56,61,1
23119,79,52,1
13889,65,108,0
23144,104,52,1
21977,89,43,1
23870,62,58,1
21748,116,41,1
24141,77,60,1
22615,87,48,1
23130,90,52,1
23879,71,58,1
24377,57,62,1
25027,67,67,1
23369,73,54,1
23350,54,54,1
22631,103,48,1
23010,98,51,1
21225,105,37,1
21100,108,36,1
24764,60,65,1
23250,82,53,1
23097,57,52,1
21747,115,41,1
22243,99,45,1
13173,117,102,0
14147,67,110,0
22001,113,43,1
23003,91,51,1
25040,80,67,1
13779,83,107,0
13298,114,103,0
22999,87,51,1
23993,57,59,1
25055,95,67,1
23625,73,56,1
22372,100,46,1
23768,88,57,1
23489,65,55,1
13269,85,103,0
22378,106,46,1
22097,81,44,1
13169,113,102,0
25105,17,68,1
23928,120,58,1
24374,54,62,1
30272,64,108,1
23273,105,53,1
22632,104,48,1
24380,60,62,1
6519,119,50,0
22348,76,46,1
24009,73,59,1
23624,72,56,1
23887,79,58,1
30480,16,110,1
23999,63,59,1
25532,60,71,1
12541,125,97,0
22627,99,48,1
23998,62,59,1
13894,70,108,0
12781,109,99,0
22253,109,45,1
22509,109,47,1
23904,96,58,1
29627,59,103,1
23245,77,53,1
23106,66,52,1
14037,85,109,0
13411,99,104,0
22719,63,49,1
23375,79,54,1
12663,119,98,0
13425,113,104,0
22884,100,50,1
22736,80,49,1
13051,123,101,0
23545,121,55,1
23871,63,58,1
22332,60,46,1
5751,119,44,0
11503,111,89,0
23872,64,58,1
13773,77,107,0
23637,85,56,1
25017,57,67,1
23548,124,55,1
23128,88,52,1
24262,70,61,1
21822,62,42,1
14177,97,110,0
23512,88,55,1
22356,84,46,1
6521,121,50,0
22245,101,45,1
22460,60,47,1
13925,101,108,0
13166,110,102,0
22755,99,49,1
14032,80,109,0
22128,112,44,1
23133,93,52,1
14038,86,109,0
25522,50,71,1
23645,93,56,1
22382,110,46,1
23263,95,53,1
22392,120,46,1
12154,122,94,0
13652,84,106,0
25020,60,67,1
14292,84,111,0
22880,96,50,1
25269,53,69,1
21872,112,42,1
22357,85,46,1
14149,69,110,0
24894,62,66,1
23738,58,57,1
24515,67,63,1
24518,70,63,1
23891,83,58,1
29756,60,104,1
24502,54,63,1
21684,52,41,1
23236,68,53,1
24892,60,66,1
23136,96,52,1
22994,82,51,1
23931,123,58,1
13555,115,105,0
21602,98,40,1
21868,108,42,1
24384,64,62,1
23501,77,55,1
23014,102,51,1
25143,55,68,1
24375,55,62,1
25147,59,68,1
23607,55,56,1
24142,78,60,1
13151,95,102,0
14276,68,111,0
23017,105,51,1
13398,86,104,0
24245,53,61,1
23544,120,55,1
23895,87,58,1
23628,76,56,1
24250,58,61,1
24129,65,60,1
13397,85,104,0
22615,87,48,1
24632,56,64,1
24506,58,63,1
22130,114,44,1
23383,87,54,1
21740,108,41,1
23006,94,51,1
23783,103,57,1
22993,81,51,1
22241,97,45,1
23760,80,57,1
21622,118,40,1
24500,52,63,1
22247,103,45,1
23515,91,55,1
23132,92,52,1
26035,51,75,1
23390,94,54,1
23112,72,52,1
13024,96,101,0
23883,75,58,1
24881,49,66,1
22243,99,45,1
24260,68,61,1
22254,110,45,1
21614,110,40,1
14029,77,109,0
23643,91,56,1
22995,83,51,1
13178,122,102,0
21745,113,41,1
24392,72,62,1
23516,92,55,1
23254,86,53,1
24188,124,60,1
24640,64,64,1
24124,60,60,1
21245,125,37,1
22489,89,47,1
24009,73,59,1
22127,111,44,1
23259,91,53,1
19542,86,24,1
13905,81,108,0
25779,51,73,1
22627,99,48,1
24523,75,63,1
23514,90,55,1
24758,54,65,1
24370,50,62,1
22737,81,49,1
22246,102,45,1
23488,64,55,1
22488,88,47,1
22250,106,45,1
22623,95,48,1
22611,83,48,1
24505,57,63,1
24376,56,62,1
24889,57,66,1
24130,66,60,1
12363,75,96,0
23635,83,56,1
22381,109,46,1
22861,77,50,1
13387,75,104,0
23124,84,52,1
12920,120,100,0
13429,117,104,0
24257,65,61,1
24333,13,62,1
30269,61,108,1
22260,116,45,1
29627,59,103,1
25396,52,70,1
24265,73,61,1
23128,88,52,1
14162,82,110,0
21484,108,39,1
24389,69,62,1
24642,66,64,1
23799,119,57,1
22477,77,47,1
5879,119,45,0
22996,84,51,1
23123,83,52,1
22755,99,49,1
21756,124,41,1
22617,89,48,1
23881,73,58,1
18099,51,13,1
22621,93,48,1
14158,78,110,0
22883,99,50,1
22499,99,47,1
23386,90,54,1
14022,70,109,0
12249,89,95,0
13260,76,103,0
30650,58,111,1
21999,111,43,1
23638,86,56,1
25010,50,67,1
23260,92,53,1
22874,90,50,1
24264,72,61,1
13177,121,102,0
21858,98,42,1
24138,74,60,1
22498,98,47,1
23129,89,52,1
21104,112,36,1
5750,118,44,0
12412,124,96,0
21615,111,40,1
6133,117,47,0
23379,83,54,1
4221,125,32,0
13653,85,106,0
24899,67,66,1
24507,59,63,1
13646,78,106,0
13427,115,104,0
24383,63,62,1
21055,63,36,1
24634,58,64,1
13557,117,105,0
22757,101,49,1
14156,76,110,0
22990,78,51,1
21744,112,41,1
24128,64,60,1
6135,119,47,0
12619,75,98,0
21234,114,37,1
22130,114,44,1
22734,78,49,1
14152,72,110,0
18790,102,18,1
24167,103,60,1
23239,71,53,1
12284,124,95,0
23866,58,58,1
21992,104,43,1
22485,85,47,1
22866,82,50,1
22736,80,49,1
23370,74,54,1
13307,123,103,0
22879,95,50,1
22497,97,47,1
24131,67,60,1
24416,96,62,1
12531,115,97,0
22500,100,47,1
24511,63,63,1
22876,92,50,1
24503,55,63,1
25145,57,68,1
24188,124,60,1
21471,95,39,1
23388,92,54,1
22387,115,46,1
22370,98,46,1
14040,88,109,0
22616,88,48,1
22369,97,46,1
22994,82,51,1
10614,118,82,0
26035,51,75,1
13299,115,103,0
22375,103,46,1
23764,84,57,1
23861,53,58,1
27934,30,90,1
23758,78,57,1
22997,85,51,1
24512,64,63,1
22995,83,51,1
6524,124,50,0
24135,71,60,1
22821,37,50,1
25908,52,74,1
13677,109,106,0
23798,118,57,1
14057,105,109,0
13640,72,106,0
13910,86,108,0
28986,58,98,1
22384,112,46,1
12411,123,96,0
24399,79,62,1
25652,52,72,1
23870,62,58,1
22605,77,48,1
24885,53,66,1
25270,54,69,1
24004,68,59,1
24031,95,59,1
22364,92,46,1
24762,58,65,1
11347,83,88,0
30397,61,109,1
14299,91,111,0
24317,125,61,1
24001,65,59,1
30013,61,106,1
21865,105,42,1
22502,102,47,1
23008,96,51,1
13932,108,108,0
25650,50,72,1
23248,80,53,1
25522,50,71,1
24766,62,65,1
23673,121,56,1
21740,108,41,1
22496,96,47,1
24013,77,59,1
24002,66,59,1
24008,72,59,1
13652,84,106,0
23252,84,53,1
22856,72,50,1
22382,110,46,1
21748,116,41,1
22749,93,49,1
22996,84,51,1
23510,86,55,1
24010,74,59,1
25014,54,67,1
23378,82,54,1
24027,91,59,1
24257,65,61,1
22001,113,43,1
30526,62,110,1
21620,116,40,1
21349,101,38,1
23511,87,55,1
23115,75,52,1
23129,89,52,1
23896,88,58,1
23484,60,55,1
23622,70,56,1
23766,86,57,1
18405,101,15,1
12881,81,100,0
22245,101,45,1
14154,74,110,0
13558,118,105,0
25276,60,69,1
23240,72,53,1
24183,119,60,1
23379,83,54,1
14031,79,109,0
24390,70,62,1
22498,98,47,1
22255,111,45,1
23889,81,58,1
11764,116,91,0
17855,63,11,1
23999,63,59,1
22495,95,47,1
12775,103,99,0
21873,113,42,1
21750,118,41,1
28729,57,96,1
24385,65,62,1
22512,112,47,1
23743,63,57,1
23547,123,55,1
24312,120,61,1
24443,123,62,1
21998,110,43,1
24893,61,66,1
22267,123,45,1
25266,50,69,1
22886,102,50,1
22879,95,50,1
23278,110,53,1
13169,113,102,0
22745,89,49,1
23132,92,52,1
25778,50,73,1
12995,67,101,0
24144,80,60,1
29499,59,102,1
22608,80,48,1
22876,92,50,1
17872,80,11,1
22753,97,49,1
14148,68,110,0
14029,77,109,0
22622,94,48,1
6262,118,48,0
23003,91,51,1
13379,67,104,0
22486,86,47,1
25023,63,67,1
13900,76,108,0
13525,85,105,0
24256,64,61,1
22011,123,43,1
22258,114,45,1
22889,105,50,1
22467,67,47,1
14288,80,111,0
13297,113,103,0
24024,88,59,1
14162,82,110,0
24019,83,59,1
24185,121,60,1
14295,87,111,0
24519,71,63,1
13770,74,107,0
22208,64,45,1
22127,111,44,1
23749,69,57,1
12015,111,93,0
22384,112,46,1
22484,84,47,1
14039,87,109,0
23903,95,58,1
25652,52,72,1
23118,78,52,1
23012,100,51,1
25908,52,74,1
29493,53,102,1
6774,118,52,0
13158,102,102,0
24394,74,62,1
23133,93,52,1
23626,74,56,1
25426,82,70,1
21988,100,43,1
24756,52,65,1
23755,75,57,1
22260,116,45,1
22618,90,48,1
17502,94,8,1
22124,108,44,1
24790,86,65,1
23514,90,55,1
22138,122,44,1
24006,70,59,1
24642,66,64,1
21748,116,41,1
22502,102,47,1
24008,72,59,1
23761,81,57,1
23638,86,56,1
26033,49,75,1
22637,109,48,1
23747,67,57,1
22360,88,46,1
23929,121,58,1
22882,98,50,1
13655,87,106,0
29123,67,99,1
13810,114,107,0
25412,68,70,1
22371,99,46,1
23125,85,52,1
21229,109,37,1
23397,101,54,1
14179,99,110,0
25014,54,67,1
21749,117,41,1
22514,114,47,1
20967,103,35,1
24513,65,63,1
22769,113,49,1
13432,120,104,0
24501,53,63,1
23875,67,58,1
26163,51,76,1
23007,95,51,1
23634,82,56,1
25936,80,74,1
14280,72,111,0
24264,72,61,1
12668,124,98,0
7800,120,60,0
23643,91,56,1
21627,123,40,1
13051,123,101,0
6518,118,50,0
22256,112,45,1
13782,86,107,0
23260,92,53,1
25524,52,71,1
22511,111,47,1
25012,52,67,1
22758,102,49,1
22625,97,48,1
13683,115,106,0
24137,73,60,1
25782,54,73,1
22760,104,49,1
24516,68,63,1
22512,112,47,1
13053,125,101,0
13392,80,104,0
6777,121,52,0
23127,87,52,1
14286,78,111,0
25026,66,67,1
13653,85,106,0
22497,97,47,1
14021,69,109,0
24038,102,59,1
23889,81,58,1
21732,100,41,1
23268,100,53,1
24944,112,66,1
21620,116,40,1
24128,64,60,1
22904,120,50,1
22739,83,49,1
22380,108,46,1
24272,80,61,1
13044,116,101,0
25272,56,69,1
6007,119,46,0
23006,94,51,1
23883,75,58,1
25271,55,69,1
22871,87,50,1
22125,109,44,1
23763,83,57,1
22747,91,49,1
24398,78,62,1
22861,77,50,1
23764,84,57,1
18001,81,12,1
13400,88,104,0
22620,92,48,1
22241,97,45,1
22520,120,47,1
21878,118,42,1
12924,124,100,0
12411,123,96,0
25270,54,69,1
22244,100,45,1
11750,102,91,0
23899,91,58,1
26036,52,75,1
23276,108,53,1
22492,92,47,1
22998,86,51,1
24262,70,61,1
22761,105,49,1
13293,109,103,0
26035,51,75,1
23885,77,58,1
25527,55,71,1
23013,101,51,1
23016,104,51,1
30654,62,111,1
23270,102,53,1
23255,87,53,1
23102,62,52,1
13558,118,105,0
21940,52,43,1
25533,61,71,1
25533,61,71,1
29628,60,103,1
24392,72,62,1
23227,59,53,1
24630,54,64,1
25141,53,68,1
14272,64,111,0
21719,87,41,1
13563,123,105,0
24250,58,61,1
13431,119,104,0
23360,64,54,1
23005,93,51,1
13043,115,101,0
22868,84,50,1
12535,119,97,0
22499,99,47,1
23757,77,57,1
24766,62,65,1
23895,87,58,1
22370,98,46,1
21994,106,43,1
23248,80,53,1
23124,84,52,1
24011,75,59,1
24008,72,59,1
24758,54,65,1
28729,57,96,1
13560,120,105,0
24393,73,62,1
20413,61,31,1
22502,102,47,1
13811,115,107,0
22259,115,45,1
21611,107,40,1
13048,120,101,0
30263,55,108,1
23637,85,56,1
5879,119,45,0
23619,67,56,1
21743,111,41,1
21885,125,42,1
26174,62,76,1
12909,109,100,0
13761,65,107,0
23767,87,57,1
23137,97,52,1
22120,104,44,1
23253,85,53,1
4604,124,35,0
25014,54,67,1
24517,69,63,1
24010,74,59,1
24248,56,61,1
24907,75,66,1
25269,53,69,1
30398,62,109,1
22254,110,45,1
22865,81,50,1
24312,120,61,1
22896,112,50,1
24381,61,62,1
24775,71,65,1
26034,50,75,1
24777,73,65,1
13524,84,105,0
23773,93,57,1
22891,107,50,1
23615,63,56,1
24304,112,61,1
24183,119,60,1
13179,123,102,0
23510,86,55,1
23017,105,51,1
22752,96,49,1
24508,60,63,1
24146,82,60,1
22630,102,48,1
22372,100,46,1
23772,92,57,1
23142,102,52,1
18772,84,18,1
22396,124,46,1
23242,74,53,1
14288,80,111,0
25656,56,72,1
24292,100,61,1
23153,113,52,1
13046,118,101,0
6646,118,51,0
23508,84,55,1
12885,85,100,0
23805,125,57,1
23375,79,54,1
13174,118,102,0
23608,56,56,1
22624,96,48,1
24270,78,61,1
25012,52,67,1
24313,121,61,1
24131,67,60,1
14163,83,110,0
25529,57,71,1
23753,73,57,1
22384,112,46,1
10677,53,83,0
23883,75,58,1
22756,100,49,1
24012,76,59,1
22521,121,47,1
24526,78,63,1
12922,122,100,0
22618,90,48,1
24380,60,62,1
21878,118,42,1
21875,115,42,1
22500,100,47,1
24430,110,62,1
23889,81,58,1
22894,110,50,1
23145,105,52,1
24757,53,65,1
24032,96,59,1
30148,68,107,1
25025,65,67,1
23765,85,57,1
13652,84,106,0
23139,99,52,1
24519,71,63,1
24126,62,60,1
23645,93,56,1
25402,58,70,1
26224,112,76,1
11062,54,86,0
24903,71,66,1
22878,94,50,1
23787,107,57,1
13180,124,102,0
23271,103,53,1
25783,55,73,1
23238,70,53,1
23877,69,58,1
22250,106,45,1
14312,104,111,0
22764,108,49,1
24520,72,63,1
24394,74,62,1
25016,56,67,1
23897,89,58,1
24767,63,65,1
24005,69,59,1
23638,86,56,1
22715,59,49,1
25910,54,74,1
24308,116,61,1
23399,103,54,1
12917,117,100,0
30654,62,111,1
24021,85,59,1
26164,52,76,1
23998,62,59,1
23895,87,58,1
24393,73,62,1
23010,98,51,1
25785,57,73,1
24023,87,59,1
30140,60,107,1
23252,84,53,1
12621,77,98,0
22259,115,45,1
22503,103,47,1
25149,61,68,1
24268,76,61,1
23250,82,53,1
24445,125,62,1
23280,112,53,1
23546,122,55,1
24902,70,66,1
25531,59,71,1
23770,90,57,1
21696,64,41,1
22639,111,48,1
22002,114,43,1
24643,67,64,1
22254,110,45,1
23661,109,56,1
23128,88,52,1
22495,95,47,1
25144,56,68,1
24248,56,61,1
24389,69,62,1
30269,61,108,1
22248,104,45,1
24402,82,62,1
22886,102,50,1
23248,80,53,1
24269,77,61,1
22256,112,45,1
25524,52,71,1
24633,57,64,1
24438,118,62,1
23890,82,58,1
13651,83,106,0
22379,107,46,1
25528,56,71,1
24635,59,64,1
23160,120,52,1
22344,72,46,1
14186,106,110,0
23132,92,52,1
23354,58,54,1
23118,78,52,1
14020,68,109,0
26292,52,77,1
23369,73,54,1
23144,104,52,1
5752,120,44,0
24781,77,65,1
23245,77,53,1
24777,73,65,1
23606,54,56,1
22891,107,50,1
23234,66,53,1
24798,94,65,1
21998,110,43,1
21627,123,40,1
13175,119,102,0
22776,120,49,1
22496,96,47,1
23019,107,51,1
22383,111,46,1
23644,92,56,1
22447,47,47,1
24313,121,61,1
24512,64,63,1
22636,108,48,1
22876,92,50,1
13285,101,103,0
24141,77,60,1
24170,106,60,1
13177,121,102,0
24266,74,61,1
25404,60,70,1
21750,118,41,1
22388,116,46,1
24522,74,63,1
24769,65,65,1
24015,79,59,1
23258,90,53,1
13939,115,108,0
22753,97,49,1
22763,107,49,1
24263,71,61,1
13902,78,108,0
24889,57,66,1
6774,118,52,0
30270,62,108,1
21874,114,42,1
23249,81,53,1
24628,52,64,1
23898,90,58,1
25405,61,70,1
23510,86,55,1
23760,80,57,1
29375,63,101,1
26542,46,79,1
26165,53,76,1
25921,65,74,1
25402,58,70,1
23265,97,53,1
30397,61,109,1
25029,69,67,1
22371,99,46,1
23105,65,52,1
13810,114,107,0
4859,123,37,0
23290,122,53,1
24151,87,60,1
30146,66,107,1
23765,85,57,1
24520,72,63,1
13161,105,102,0
22637,109,48,1
13040,112,101,0
24895,63,66,1
12272,112,95,0
25915,59,74,1
24390,70,62,1
23011,99,51,1
22459,59,47,1
24886,54,66,1
24149,85,60,1
24898,66,66,1
13554,114,105,0
25035,75,67,1
24172,108,60,1
13431,119,104,0
14167,87,110,0
25779,51,73,1
25273,57,69,1
23760,80,57,1
23895,87,58,1
23384,88,54,1
13437,125,104,0
24384,64,62,1
22259,115,45,1
22516,116,47,1
25533,61,71,1
22385,113,46,1
22883,99,50,1
6646,118,51,0
23634,82,56,1
22254,110,45,1
23768,88,57,1
22503,103,47,1
22252,108,45,1
24380,60,62,1
24316,124,61,1
22762,106,49,1
22261,117,45,1
14275,67,111,0
23894,86,58,1
24400,80,62,1
22130,114,44,1
23291,123,53,1
24528,80,63,1
23742,62,57,1
25907,51,74,1
13436,124,104,0
23378,82,54,1
23929,121,58,1
13174,118,102,0
24138,74,60,1
22082,66,44,1
22256,112,45,1
20437,85,31,1
6519,119,50,0
21757,125,41,1
25401,57,70,1
22759,103,49,1
22380,108,46,1
24128,64,60,1
23017,105,51,1
22135,119,44,1
22641,113,48,1
25023,63,67,1
23754,74,57,1
13427,115,104,0
12915,115,100,0
12915,115,100,0
22630,102,48,1
21997,109,43,1
26038,54,75,1
25654,54,72,1
24315,123,61,1
23882,74,58,1
22253,109,45,1
24572,124,63,1
24004,68,59,1
24273,81,61,1
14148,68,110,0
25270,54,69,1
22383,111,46,1
13432,120,104,0
22384,112,46,1
22375,103,46,1
24279,87,61,1
13037,109,101,0
23259,91,53,1
13385,73,104,0
24260,68,61,1
25277,61,69,1
24518,70,63,1
25404,60,70,1
22756,100,49,1
23381,85,54,1
23658,106,56,1
22000,112,43,1
13044,116,101,0
24303,111,61,1
13684,116,106,0
13419,107,104,0
23002,90,51,1
23619,67,56,1
22973,61,51,1
23891,83,58,1
13646,78,106,0
23143,103,52,1
23133,93,52,1
21621,117,40,1
21620,116,40,1
24398,78,62,1
23492,68,55,1
22631,103,48,1
21860,100,42,1
23009,97,51,1
23006,94,51,1
22378,106,46,1
23901,93,58,1
24275,83,61,1
14163,83,110,0
22868,84,50,1
22874,90,50,1
25402,58,70,1
29628,60,103,1
24508,60,63,1
25658,58,72,1
22754,98,49,1
22635,107,48,1
24017,81,59,1
22642,114,48,1
23135,95,52,1
25408,64,70,1
13560,120,105,0
14314,106,111,0
12541,125,97,0
30013,61,106,1
24136,72,60,1
24647,71,64,1
13681,113,106,0
22114,98,44,1
23271,103,53,1
25912,56,74,1
23723,43,57,1
24134,70,60,1
30141,61,107,1
24924,92,66,1
24766,62,65,1
13178,122,102,0
13178,122,102,0
22741,85,49,1
8953,121,69,0
23420,124,54,1
24761,57,65,1
26039,55,75,1
25155,67,68,1
13304,120,103,0
13690,122,106,0
24268,76,61,1
23646,94,56,1
30526,62,110,1
14058,106,109,0
24124,60,60,1
24525,77,63,1
25293,77,69,1
23651,99,56,1
21876,116,42,1
22762,106,49,1
22624,96,48,1
24573,125,63,1
23768,88,57,1
14064,112,109,0
25280,64,69,1
24265,73,61,1
24279,87,61,1
24528,80,63,1
20448,96,31,1
22127,111,44,1
13299,115,103,0
23138,98,52,1
22380,108,46,1
24056,120,59,1
22135,119,44,1
22256,112,45,1
25779,51,73,1
